STT,Mã tỉnh (BNV),Tên tỉnh/TP mới,Mã tỉnh (TMS),Số tự tăng,Mã phường/xã mới,Tên Phường/Xã mới,Trạng thái rà soát cuối
480,5,Tỉnh Hưng Yên,109,87,11509087,Xã Đông Quan,
481,5,Tỉnh Hưng Yên,109,88,11509088,Xã Nam Tiên Hưng,
482,5,Tỉnh Hưng Yên,109,89,11509089,Xã Tiên Hưng,
483,5,Tỉnh Hưng Yên,109,90,11513090,Xã Lê Lợi,
484,5,Tỉnh Hưng Yên,109,91,11513091,Xã Kiến Xương,
485,5,Tỉnh Hưng Yên,109,92,11513092,Xã Quang Lịch,
486,5,Tỉnh Hưng Yên,109,93,11513093,Xã Vũ Quý,
487,5,Tỉnh Hưng Yên,109,94,11513094,Xã Bình Thanh,
488,5,Tỉnh Hưng Yên,109,95,11513095,Xã Bình Định,
489,5,Tỉnh Hưng Yên,109,96,11513096,Xã Hồng Vũ,
490,5,Tỉnh Hưng Yên,109,97,11513097,Xã Bình Nguyên,
491,5,Tỉnh Hưng Yên,109,98,11513098,Xã Trà Giang,
492,5,Tỉnh Hưng Yên,109,99,11511099,Xã Vũ Thư,
493,5,Tỉnh Hưng Yên,109,100,11511100,Xã Thư Trì,
494,5,Tỉnh Hưng Yên,109,101,11511101,Xã Tân Thuận,
495,5,Tỉnh Hưng Yên,109,102,11511102,Xã Thư Vũ,
496,5,Tỉnh Hưng Yên,109,103,11511103,Xã Vũ Tiên,
497,5,Tỉnh Hưng Yên,109,104,11511104,Xã Vạn Xuân,
588,6,Tỉnh Ninh Bình,117,1,11707001,Xã Gia Viễn,
589,6,Tỉnh Ninh Bình,117,2,11707002,Xã Đại Hoàng,
590,6,Tỉnh Ninh Bình,117,3,11707003,Xã Gia Hưng,
591,6,Tỉnh Ninh Bình,117,4,11707004,Xã Gia Phong,
592,6,Tỉnh Ninh Bình,117,5,11707005,Xã Gia Vân,
593,6,Tỉnh Ninh Bình,117,6,11707006,Xã Gia Trấn,
594,6,Tỉnh Ninh Bình,117,7,11705007,Xã Nho Quan,
595,6,Tỉnh Ninh Bình,117,8,11705008,Xã Gia Lâm,
596,6,Tỉnh Ninh Bình,117,9,11705009,Xã Gia Tường,
597,6,Tỉnh Ninh Bình,117,10,11705010,Xã Phú Sơn,
598,6,Tỉnh Ninh Bình,117,11,11705011,Xã Cúc Phương,
599,6,Tỉnh Ninh Bình,117,12,11705012,Xã Phú Long,
600,6,Tỉnh Ninh Bình,117,13,11705013,Xã Thanh Sơn,
601,6,Tỉnh Ninh Bình,117,14,11705014,Xã Quỳnh Lưu,
602,6,Tỉnh Ninh Bình,117,15,11713015,Xã Yên Khánh,
603,6,Tỉnh Ninh Bình,117,16,11713016,Xã Khánh Nhạc,
604,6,Tỉnh Ninh Bình,117,17,11713017,Xã Khánh Thiện,
605,6,Tỉnh Ninh Bình,117,18,11713018,Xã Khánh Hội,
606,6,Tỉnh Ninh Bình,117,19,11713019,Xã Khánh Trung,
607,6,Tỉnh Ninh Bình,117,20,11711020,Xã Yên Mô,
608,6,Tỉnh Ninh Bình,117,21,11711021,Xã Yên Từ,
609,6,Tỉnh Ninh Bình,117,22,11711022,Xã Yên Mạc,
610,6,Tỉnh Ninh Bình,117,23,11711023,Xã Đồng Thái,
611,6,Tỉnh Ninh Bình,117,24,11715024,Xã Chất Bình,
612,6,Tỉnh Ninh Bình,117,25,11715025,Xã Kim Sơn,
613,6,Tỉnh Ninh Bình,117,26,11715026,Xã Quang Thiện,
614,6,Tỉnh Ninh Bình,117,27,11715027,Xã Phát Diệm,
615,6,Tỉnh Ninh Bình,117,28,11715028,Xã Lai Thành,
616,6,Tỉnh Ninh Bình,117,29,11715029,Xã Định Hóa,
617,6,Tỉnh Ninh Bình,117,30,11715030,Xã Bình Minh,
618,6,Tỉnh Ninh Bình,117,31,11715031,Xã Kim Đông,
555,6,Tỉnh Ninh Bình,117,32,11111032,Xã Bình Lục,
556,6,Tỉnh Ninh Bình,117,33,11111033,Xã Bình Mỹ,
557,6,Tỉnh Ninh Bình,117,34,11111034,Xã Bình An,
558,6,Tỉnh Ninh Bình,117,35,11111035,Xã Bình Giang,
559,6,Tỉnh Ninh Bình,117,36,11111036,Xã Bình Sơn,
560,6,Tỉnh Ninh Bình,117,37,11109037,Xã Liêm Hà,
561,6,Tỉnh Ninh Bình,117,38,11109038,Xã Tân Thanh,
562,6,Tỉnh Ninh Bình,117,39,11109039,Xã Thanh Bình,
563,6,Tỉnh Ninh Bình,117,40,11109040,Xã Thanh Lâm,
564,6,Tỉnh Ninh Bình,117,41,11109041,Xã Thanh Liêm,
565,6,Tỉnh Ninh Bình,117,42,11107042,Xã Lý Nhân,
566,6,Tỉnh Ninh Bình,117,43,11107043,Xã Nam Xang,
567,6,Tỉnh Ninh Bình,117,44,11107044,Xã Bắc Lý,
568,6,Tỉnh Ninh Bình,117,45,11107045,Xã Vĩnh Trụ,
569,6,Tỉnh Ninh Bình,117,46,11107046,Xã Trần Thương,
570,6,Tỉnh Ninh Bình,117,47,11107047,Xã Nhân Hà,
571,6,Tỉnh Ninh Bình,117,48,11107048,Xã Nam Lý,
498,6,Tỉnh Ninh Bình,117,49,11309049,Xã Nam Trực,
499,6,Tỉnh Ninh Bình,117,50,11309050,Xã Nam Minh,
500,6,Tỉnh Ninh Bình,117,51,11309051,Xã Nam Đồng,
501,6,Tỉnh Ninh Bình,117,52,11309052,Xã Nam Ninh,
502,6,Tỉnh Ninh Bình,117,53,11309053,Xã Nam Hồng,
503,6,Tỉnh Ninh Bình,117,54,11303054,Xã Minh Tân,
504,6,Tỉnh Ninh Bình,117,55,11303055,Xã Hiển Khánh,
505,6,Tỉnh Ninh Bình,117,56,11303056,Xã Vụ Bản,
506,6,Tỉnh Ninh Bình,117,57,11303057,Xã Liên Minh,
507,6,Tỉnh Ninh Bình,117,58,11307058,Xã Ý Yên,
508,6,Tỉnh Ninh Bình,117,59,11307059,Xã Yên Đồng,
509,6,Tỉnh Ninh Bình,117,60,11307060,Xã Yên Cường,
510,6,Tỉnh Ninh Bình,117,61,11307061,Xã Vạn Thắng,
511,6,Tỉnh Ninh Bình,117,62,11307062,Xã Vũ Dương,
512,6,Tỉnh Ninh Bình,117,63,11307063,Xã Tân Minh,
513,6,Tỉnh Ninh Bình,117,64,11307064,Xã Phong Doanh,
514,6,Tỉnh Ninh Bình,117,65,11311065,Xã Cổ Lễ,
515,6,Tỉnh Ninh Bình,117,66,11311066,Xã Ninh Giang,
516,6,Tỉnh Ninh Bình,117,67,11311067,Xã Cát Thành,
517,6,Tỉnh Ninh Bình,117,68,11311068,Xã Trực Ninh,
518,6,Tỉnh Ninh Bình,117,69,11311069,Xã Quang Hưng,
519,6,Tỉnh Ninh Bình,117,70,11311070,Xã Minh Thái,
520,6,Tỉnh Ninh Bình,117,71,11311071,Xã Ninh Cường,
521,6,Tỉnh Ninh Bình,117,72,11313072,Xã Xuân Trường,
522,6,Tỉnh Ninh Bình,117,73,11313073,Xã Xuân Hưng,
523,6,Tỉnh Ninh Bình,117,74,11313074,Xã Xuân Giang,
524,6,Tỉnh Ninh Bình,117,75,11313075,Xã Xuân Hồng,
525,6,Tỉnh Ninh Bình,117,76,11319076,Xã Hải Hậu,
526,6,Tỉnh Ninh Bình,117,77,11319077,Xã Hải Anh,
527,6,Tỉnh Ninh Bình,117,78,11319078,Xã Hải Tiến,
528,6,Tỉnh Ninh Bình,117,79,11319079,Xã Hải Hưng,
529,6,Tỉnh Ninh Bình,117,80,11319080,Xã Hải An,
530,6,Tỉnh Ninh Bình,117,81,11319081,Xã Hải Quang,
531,6,Tỉnh Ninh Bình,117,82,11319082,Xã Hải Xuân,
532,6,Tỉnh Ninh Bình,117,83,11319083,Xã Hải Thịnh,
533,6,Tỉnh Ninh Bình,117,84,11315084,Xã Giao Minh,
534,6,Tỉnh Ninh Bình,117,85,11315085,Xã Giao Hoà,
535,6,Tỉnh Ninh Bình,117,86,11315086,Xã Giao Thuỷ,
536,6,Tỉnh Ninh Bình,117,87,11315087,Xã Giao Phúc,
537,6,Tỉnh Ninh Bình,117,88,11315088,Xã Giao Hưng,
538,6,Tỉnh Ninh Bình,117,89,11315089,Xã Giao Bình,
539,6,Tỉnh Ninh Bình,117,90,11315090,Xã Giao Ninh,
540,6,Tỉnh Ninh Bình,117,91,11317091,Xã Đồng Thịnh,
541,6,Tỉnh Ninh Bình,117,92,11317092,Xã Nghĩa Hưng,
542,6,Tỉnh Ninh Bình,117,93,11317093,Xã Nghĩa Sơn,
543,6,Tỉnh Ninh Bình,117,94,11317094,Xã Hồng Phong,
544,6,Tỉnh Ninh Bình,117,95,11317095,Xã Quỹ Nhất,
545,6,Tỉnh Ninh Bình,117,96,11317096,Xã Nghĩa Lâm,
546,6,Tỉnh Ninh Bình,117,97,11317097,Xã Rạng Đông,
619,6,Tỉnh Ninh Bình,117,98,11709098,Phường Tây Hoa Lư,
620,6,Tỉnh Ninh Bình,117,99,11709099,Phường Hoa Lư,
621,6,Tỉnh Ninh Bình,117,100,11709100,Phường Nam Hoa Lư,
622,6,Tỉnh Ninh Bình,117,101,11713101,Phường Đông Hoa Lư,
623,6,Tỉnh Ninh Bình,117,102,11703102,Phường Tam Điệp,
624,6,Tỉnh Ninh Bình,117,103,11703103,Phường Yên Sơn,
625,6,Tỉnh Ninh Bình,117,104,11703104,Phường Trung Sơn,
626,6,Tỉnh Ninh Bình,117,105,11703105,Phường Yên Thắng,
572,6,Tỉnh Ninh Bình,117,106,11101106,Phường Hà Nam,
573,6,Tỉnh Ninh Bình,117,107,11101107,Phường Phủ Lý,
574,6,Tỉnh Ninh Bình,117,108,11101108,Phường Phù Vân,
575,6,Tỉnh Ninh Bình,117,109,11101109,Phường Châu Sơn,
576,6,Tỉnh Ninh Bình,117,110,11101110,Phường Liêm Tuyền,
577,6,Tỉnh Ninh Bình,117,111,11103111,Phường Duy Tiên,
578,6,Tỉnh Ninh Bình,117,112,11103112,Phường Duy Tân,
579,6,Tỉnh Ninh Bình,117,113,11103113,Phường Đồng Văn,
580,6,Tỉnh Ninh Bình,117,114,11103114,Phường Duy Hà,
581,6,Tỉnh Ninh Bình,117,115,11103115,Phường Tiên Sơn,
582,6,Tỉnh Ninh Bình,117,116,11105116,Phường Lê Hồ,
583,6,Tỉnh Ninh Bình,117,117,11105117,Phường Nguyễn Úy,
584,6,Tỉnh Ninh Bình,117,118,11105118,Phường Lý Thường Kiệt,
585,6,Tỉnh Ninh Bình,117,119,11105119,Phường Kim Thanh,
586,6,Tỉnh Ninh Bình,117,120,11105120,Phường Tam Chúc,
587,6,Tỉnh Ninh Bình,117,121,11105121,Phường Kim Bảng,
547,6,Tỉnh Ninh Bình,117,122,11301122,Phường Nam Định,
548,6,Tỉnh Ninh Bình,117,123,11301123,Phường Thiên Trường,
549,6,Tỉnh Ninh Bình,117,124,11301124,Phường Đông A,
550,6,Tỉnh Ninh Bình,117,125,11301125,Phường Vị Khê,
551,6,Tỉnh Ninh Bình,117,126,11301126,Phường Thành Nam,
552,6,Tỉnh Ninh Bình,117,127,11301127,Phường Trường Thi,
553,6,Tỉnh Ninh Bình,117,128,11309128,Phường Hồng Quang,
554,6,Tỉnh Ninh Bình,117,129,11301129,Phường Mỹ Lộc,
627,7,Tỉnh Cao Bằng,203,1,20301001,Phường Thục Phán,
628,7,Tỉnh Cao Bằng,203,2,20301002,Phường Nùng Trí Cao,
629,7,Tỉnh Cao Bằng,203,3,20301003,Phường Tân Giang,
630,7,Tỉnh Cao Bằng,203,4,20323004,Xã Quảng Lâm,
631,7,Tỉnh Cao Bằng,203,5,20323005,Xã Nam Quang,
632,7,Tỉnh Cao Bằng,203,6,20323006,Xã Lý Bôn,
633,7,Tỉnh Cao Bằng,203,7,20323007,Xã Bảo Lâm,
634,7,Tỉnh Cao Bằng,203,8,20323008,Xã Yên Thổ,
635,7,Tỉnh Cao Bằng,203,9,20303009,Xã Sơn Lộ,
636,7,Tỉnh Cao Bằng,203,10,20303010,Xã Hưng Đạo,
637,7,Tỉnh Cao Bằng,203,11,20303011,Xã Bảo Lạc,
638,7,Tỉnh Cao Bằng,203,12,20303012,Xã Cốc Pàng,
639,7,Tỉnh Cao Bằng,203,13,20303013,Xã Cô Ba,
640,7,Tỉnh Cao Bằng,203,14,20303014,Xã Khánh Xuân,
641,7,Tỉnh Cao Bằng,203,15,20303015,Xã Xuân Trường,
642,7,Tỉnh Cao Bằng,203,16,20303016,Xã Huy Giáp,
643,7,Tỉnh Cao Bằng,203,17,20313017,Xã Ca Thành,
644,7,Tỉnh Cao Bằng,203,18,20313018,Xã Phan Thanh,
645,7,Tỉnh Cao Bằng,203,19,20313019,Xã Thành Công,
646,7,Tỉnh Cao Bằng,203,20,20313020,Xã Tĩnh Túc,
647,7,Tỉnh Cao Bằng,203,21,20313021,Xã Tam Kim,
648,7,Tỉnh Cao Bằng,203,22,20313022,Xã Nguyên Bình,
649,7,Tỉnh Cao Bằng,203,23,20313023,Xã Minh Tâm,
650,7,Tỉnh Cao Bằng,203,24,20305024,Xã Thanh Long,
651,7,Tỉnh Cao Bằng,203,25,20305025,Xã Cần Yên,
652,7,Tỉnh Cao Bằng,203,26,20305026,Xã Thông Nông,
653,7,Tỉnh Cao Bằng,203,27,20305027,Xã Trường Hà,
654,7,Tỉnh Cao Bằng,203,28,20305028,Xã Hà Quảng,
655,7,Tỉnh Cao Bằng,203,29,20305029,Xã Lũng Nặm,
656,7,Tỉnh Cao Bằng,203,30,20305030,Xã Tổng Cọt,
657,7,Tỉnh Cao Bằng,203,31,20315031,Xã Nam Tuấn,
658,7,Tỉnh Cao Bằng,203,32,20315032,Xã Hoà An,
659,7,Tỉnh Cao Bằng,203,33,20315033,Xã Bạch Đằng,
660,7,Tỉnh Cao Bằng,203,34,20315034,Xã Nguyễn Huệ,
661,7,Tỉnh Cao Bằng,203,35,20321035,Xã Minh Khai,
662,7,Tỉnh Cao Bằng,203,36,20321036,Xã Canh Tân,
663,7,Tỉnh Cao Bằng,203,37,20321037,Xã Kim Đồng,
664,7,Tỉnh Cao Bằng,203,38,20321038,Xã Thạch An,
665,7,Tỉnh Cao Bằng,203,39,20321039,Xã Đông Khê,
666,7,Tỉnh Cao Bằng,203,40,20321040,Xã Đức Long,
667,7,Tỉnh Cao Bằng,203,41,20317041,Xã Phục Hoà,
668,7,Tỉnh Cao Bằng,203,42,20317042,Xã Bế Văn Đàn,
669,7,Tỉnh Cao Bằng,203,43,20317043,Xã Độc Lập,
670,7,Tỉnh Cao Bằng,203,44,20317044,Xã Quảng Uyên,
671,7,Tỉnh Cao Bằng,203,45,20317045,Xã Hạnh Phúc,
672,7,Tỉnh Cao Bằng,203,46,20311046,Xã Quang Hán,
673,7,Tỉnh Cao Bằng,203,47,20311047,Xã Trà Lĩnh,
674,7,Tỉnh Cao Bằng,203,48,20311048,Xã Quang Trung,
675,7,Tỉnh Cao Bằng,203,49,20311049,Xã Đoài Dương,
676,7,Tỉnh Cao Bằng,203,50,20311050,Xã Trùng Khánh,
677,7,Tỉnh Cao Bằng,203,51,20311051,Xã Đàm Thuỷ,
678,7,Tỉnh Cao Bằng,203,52,20311052,Xã Đình Phong,
679,7,Tỉnh Cao Bằng,203,53,20319053,Xã Lý Quốc,
680,7,Tỉnh Cao Bằng,203,54,20319054,Xã Hạ Lang,
681,7,Tỉnh Cao Bằng,203,55,20319055,Xã Vinh Quý,
682,7,Tỉnh Cao Bằng,203,56,20319056,Xã Quang Long,
683,8,Tỉnh Tuyên Quang,211,1,21113001,Xã Thượng Lâm,
684,8,Tỉnh Tuyên Quang,211,2,21113002,Xã Lâm Bình,
685,8,Tỉnh Tuyên Quang,211,3,21113003,Xã Minh Quang,
686,8,Tỉnh Tuyên Quang,211,4,21113004,Xã Bình An,
687,8,Tỉnh Tuyên Quang,211,5,21103005,Xã Côn Lôn,
688,8,Tỉnh Tuyên Quang,211,6,21103006,Xã Yên Hoa,
689,8,Tỉnh Tuyên Quang,211,7,21103007,Xã Thượng Nông,
690,8,Tỉnh Tuyên Quang,211,8,21103008,Xã Hồng Thái,
691,8,Tỉnh Tuyên Quang,211,9,21103009,Xã Nà Hang,
692,8,Tỉnh Tuyên Quang,211,10,21105010,Xã Tân Mỹ,
693,8,Tỉnh Tuyên Quang,211,11,21105011,Xã Yên Lập,
694,8,Tỉnh Tuyên Quang,211,12,21105012,Xã Tân An,
695,8,Tỉnh Tuyên Quang,211,13,21105013,Xã Chiêm Hoá,
696,8,Tỉnh Tuyên Quang,211,14,21105014,Xã Hoà An,
697,8,Tỉnh Tuyên Quang,211,15,21105015,Xã Kiên Đài,
698,8,Tỉnh Tuyên Quang,211,16,21105016,Xã Tri Phú,
699,8,Tỉnh Tuyên Quang,211,17,21105017,Xã Kim Bình,
700,8,Tỉnh Tuyên Quang,211,18,21105018,Xã Yên Nguyên,
701,8,Tỉnh Tuyên Quang,211,19,21105019,Xã Trung Hà,
702,8,Tỉnh Tuyên Quang,211,20,21107020,Xã Yên Phú,
703,8,Tỉnh Tuyên Quang,211,21,21107021,Xã Bạch Xa,
704,8,Tỉnh Tuyên Quang,211,22,21107022,Xã Phù Lưu,
705,8,Tỉnh Tuyên Quang,211,23,21107023,Xã Hàm Yên,
706,8,Tỉnh Tuyên Quang,211,24,21107024,Xã Bình Xa,
707,8,Tỉnh Tuyên Quang,211,25,21107025,Xã Thái Sơn,
708,8,Tỉnh Tuyên Quang,211,26,21107026,Xã Thái Hoà,
709,8,Tỉnh Tuyên Quang,211,27,21107027,Xã Hùng Đức,
710,8,Tỉnh Tuyên Quang,211,28,21109028,Xã Hùng Lợi,
711,8,Tỉnh Tuyên Quang,211,29,21109029,Xã Trung Sơn,
712,8,Tỉnh Tuyên Quang,211,30,21109030,Xã Thái Bình,
713,8,Tỉnh Tuyên Quang,211,31,21109031,Xã Tân Long,
714,8,Tỉnh Tuyên Quang,211,32,21109032,Xã Xuân Vân,
715,8,Tỉnh Tuyên Quang,211,33,21109033,Xã Lực Hành,
716,8,Tỉnh Tuyên Quang,211,34,21109034,Xã Yên Sơn,
717,8,Tỉnh Tuyên Quang,211,35,21109035,Xã Nhữ Khê,
718,8,Tỉnh Tuyên Quang,211,36,21109036,Xã Kiến Thiết,
719,8,Tỉnh Tuyên Quang,211,37,21111037,Xã Tân Trào,
720,8,Tỉnh Tuyên Quang,211,38,21111038,Xã Minh Thanh,
721,8,Tỉnh Tuyên Quang,211,39,21111039,Xã Sơn Dương,
722,8,Tỉnh Tuyên Quang,211,40,21111040,Xã Bình Ca,
723,8,Tỉnh Tuyên Quang,211,41,21111041,Xã Tân Thanh,
724,8,Tỉnh Tuyên Quang,211,42,21111042,Xã Sơn Thuỷ,
725,8,Tỉnh Tuyên Quang,211,43,21111043,Xã Phú Lương,
726,8,Tỉnh Tuyên Quang,211,44,21111044,Xã Trường Sinh,
727,8,Tỉnh Tuyên Quang,211,45,21111045,Xã Hồng Sơn,
728,8,Tỉnh Tuyên Quang,211,46,21111046,Xã Đông Thọ,
729,8,Tỉnh Tuyên Quang,211,47,21101047,Phường Mỹ Lâm,
730,8,Tỉnh Tuyên Quang,211,48,21101048,Phường Minh Xuân,
731,8,Tỉnh Tuyên Quang,211,49,21101049,Phường Nông Tiến,
732,8,Tỉnh Tuyên Quang,211,50,21101050,Phường An Tường,
733,8,Tỉnh Tuyên Quang,211,51,21101051,Phường Bình Thuận,
734,8,Tỉnh Tuyên Quang,211,52,20103052,Xã Lũng Cú,
735,8,Tỉnh Tuyên Quang,211,53,20103053,Xã Đồng Văn,
736,8,Tỉnh Tuyên Quang,211,54,20103054,Xã Sà Phìn,
737,8,Tỉnh Tuyên Quang,211,55,20103055,Xã Phố Bảng,
738,8,Tỉnh Tuyên Quang,211,56,20103056,Xã Lũng Phìn,
739,8,Tỉnh Tuyên Quang,211,57,20105057,Xã Sủng Máng,
740,8,Tỉnh Tuyên Quang,211,58,20105058,Xã Sơn Vĩ,
741,8,Tỉnh Tuyên Quang,211,59,20105059,Xã Mèo Vạc,
742,8,Tỉnh Tuyên Quang,211,60,20105060,Xã Khâu Vai,
743,8,Tỉnh Tuyên Quang,211,61,20105061,Xã Niêm Sơn,
744,8,Tỉnh Tuyên Quang,211,62,20105062,Xã Tát Ngà,
745,8,Tỉnh Tuyên Quang,211,63,20107063,Xã Thắng Mố,
746,8,Tỉnh Tuyên Quang,211,64,20107064,Xã Bạch Đích,
747,8,Tỉnh Tuyên Quang,211,65,20107065,Xã Yên Minh,
748,8,Tỉnh Tuyên Quang,211,66,20107066,Xã Mậu Duệ,
749,8,Tỉnh Tuyên Quang,211,67,20107067,Xã Ngọc Long,
750,8,Tỉnh Tuyên Quang,211,68,20107068,Xã Du Già,
751,8,Tỉnh Tuyên Quang,211,69,20107069,Xã Đường Thượng,
752,8,Tỉnh Tuyên Quang,211,70,20109070,Xã Lùng Tám,
753,8,Tỉnh Tuyên Quang,211,71,20109071,Xã Cán Tỷ,
754,8,Tỉnh Tuyên Quang,211,72,20109072,Xã Nghĩa Thuận,
755,8,Tỉnh Tuyên Quang,211,73,20109073,Xã Quản Bạ,
